"scenario","year","trials","biomass","species"
"RCP 2.6",2050,"./mc_output_trial0114",0.4933969,"Melichthys niger"
"RCP 4.5",2050,"./mc_output_trial0114",0.4758496,"Melichthys niger"
"RCP 8.5",2050,"./mc_output_trial0114",0.4402184,"Melichthys niger"
"Status quo",2050,"./mc_output_trial0114",0.4677044,"Kyphosus spp."
"RCP 2.6",2050,"./mc_output_trial0114",0.3961073,"Kyphosus spp."
"RCP 4.5",2050,"./mc_output_trial0114",0.3694558,"Kyphosus spp."
"RCP 8.5",2050,"./mc_output_trial0114",0.3422277,"Kyphosus spp."
"Status quo",2050,"./mc_output_trial0114",1.094655,"Mulloidichthys martinicus"
"RCP 2.6",2050,"./mc_output_trial0114",1.109868,"Mulloidichthys martinicus"
"RCP 4.5",2050,"./mc_output_trial0114",1.046649,"Mulloidichthys martinicus"
"RCP 8.5",2050,"./mc_output_trial0114",1.778721,"Mulloidichthys martinicus"
"Status quo",2050,"./mc_output_trial0114",2.942331,"Holocentrus adscensionis"
"RCP 2.6",2050,"./mc_output_trial0114",3.251199,"Holocentrus adscensionis"
"RCP 4.5",2050,"./mc_output_trial0114",3.344859,"Holocentrus adscensionis"
"RCP 8.5",2050,"./mc_output_trial0114",3.161914,"Holocentrus adscensionis"
"Status quo",2050,"./mc_output_trial0114",0.908924,"Haemulidae"
"RCP 2.6",2050,"./mc_output_trial0114",0.9950406,"Haemulidae"
"RCP 4.5",2050,"./mc_output_trial0114",1.027593,"Haemulidae"
"RCP 8.5",2050,"./mc_output_trial0114",1.016214,"Haemulidae"
"Status quo",2050,"./mc_output_trial0114",0.3638319,"Cryptobenthic reef fishes"
"RCP 2.6",2050,"./mc_output_trial0114",0.3618752,"Cryptobenthic reef fishes"
"RCP 4.5",2050,"./mc_output_trial0114",0.2856554,"Cryptobenthic reef fishes"
"RCP 8.5",2050,"./mc_output_trial0114",0.1743197,"Cryptobenthic reef fishes"
"Status quo",2050,"./mc_output_trial0115",0.8259966,"Negaprion brevirostris"
"RCP 2.6",2050,"./mc_output_trial0115",0.3440642,"Negaprion brevirostris"
"RCP 4.5",2050,"./mc_output_trial0115",0.2571354,"Negaprion brevirostris"
"RCP 8.5",2050,"./mc_output_trial0115",0.2726524,"Negaprion brevirostris"
"Status quo",2050,"./mc_output_trial0115",2.844074,"Ginglymostoma cirratum"
"RCP 2.6",2050,"./mc_output_trial0115",2.101866,"Ginglymostoma cirratum"
"RCP 4.5",2050,"./mc_output_trial0115",2.983686,"Ginglymostoma cirratum"
"RCP 8.5",2050,"./mc_output_trial0115",1.819249,"Ginglymostoma cirratum"
"Status quo",2050,"./mc_output_trial0115",1.787811,"Lutjanus jocu"
"RCP 2.6",2050,"./mc_output_trial0115",1.873638,"Lutjanus jocu"
"RCP 4.5",2050,"./mc_output_trial0115",1.650268,"Lutjanus jocu"
"RCP 8.5",2050,"./mc_output_trial0115",1.527292,"Lutjanus jocu"
"Status quo",2050,"./mc_output_trial0115",0.3716159,"Cephalopholis fulva"
"RCP 2.6",2050,"./mc_output_trial0115",0.5842541,"Cephalopholis fulva"
"RCP 4.5",2050,"./mc_output_trial0115",0.4607641,"Cephalopholis fulva"
"RCP 8.5",2050,"./mc_output_trial0115",0.4836859,"Cephalopholis fulva"
"Status quo",2050,"./mc_output_trial0115",2.727,"Carangidae"
"RCP 2.6",2050,"./mc_output_trial0115",2.926571,"Carangidae"
"RCP 4.5",2050,"./mc_output_trial0115",2.867854,"Carangidae"
"RCP 8.5",2050,"./mc_output_trial0115",3.046021,"Carangidae"
"Status quo",2050,"./mc_output_trial0115",8.624682,"Acanthurus spp."
"RCP 2.6",2050,"./mc_output_trial0115",8.230354,"Acanthurus spp."
"RCP 4.5",2050,"./mc_output_trial0115",8.241534,"Acanthurus spp."
"RCP 8.5",2050,"./mc_output_trial0115",7.869248,"Acanthurus spp."
"Status quo",2050,"./mc_output_trial0115",0.4021285,"Stegastes rocasensis"
"RCP 2.6",2050,"./mc_output_trial0115",0.4501081,"Stegastes rocasensis"
"RCP 4.5",2050,"./mc_output_trial0115",0.4139222,"Stegastes rocasensis"
"RCP 8.5",2050,"./mc_output_trial0115",0.3839697,"Stegastes rocasensis"
"Status quo",2050,"./mc_output_trial0115",0.1354768,"Thalassoma noronhanum"
"RCP 2.6",2050,"./mc_output_trial0115",0.07607881,"Thalassoma noronhanum"
"RCP 4.5",2050,"./mc_output_trial0115",0.04723832,"Thalassoma noronhanum"
"RCP 8.5",2050,"./mc_output_trial0115",0.05070225,"Thalassoma noronhanum"
"Status quo",2050,"./mc_output_trial0115",0.8721438,"Abudefduf saxatilis"
"RCP 2.6",2050,"./mc_output_trial0115",0.8702852,"Abudefduf saxatilis"
"RCP 4.5",2050,"./mc_output_trial0115",0.8272082,"Abudefduf saxatilis"
"RCP 8.5",2050,"./mc_output_trial0115",0.9462436,"Abudefduf saxatilis"
"Status quo",2050,"./mc_output_trial0115",1.413386,"Sparisoma spp."
"RCP 2.6",2050,"./mc_output_trial0115",1.293886,"Sparisoma spp."
"RCP 4.5",2050,"./mc_output_trial0115",1.169837,"Sparisoma spp."
"RCP 8.5",2050,"./mc_output_trial0115",1.203443,"Sparisoma spp."
"Status quo",2050,"./mc_output_trial0115",0.5963921,"Melichthys niger"
"RCP 2.6",2050,"./mc_output_trial0115",0.5395412,"Melichthys niger"
"RCP 4.5",2050,"./mc_output_trial0115",0.5580783,"Melichthys niger"
"RCP 8.5",2050,"./mc_output_trial0115",0.4713579,"Melichthys niger"
"Status quo",2050,"./mc_output_trial0115",0.4162417,"Kyphosus spp."
"RCP 2.6",2050,"./mc_output_trial0115",0.429613,"Kyphosus spp."
"RCP 4.5",2050,"./mc_output_trial0115",0.403007,"Kyphosus spp."
"RCP 8.5",2050,"./mc_output_trial0115",0.367947,"Kyphosus spp."
"Status quo",2050,"./mc_output_trial0115",16.14384,"Mulloidichthys martinicus"
"RCP 2.6",2050,"./mc_output_trial0115",1.226634,"Mulloidichthys martinicus"
"RCP 4.5",2050,"./mc_output_trial0115",1.106091,"Mulloidichthys martinicus"
"RCP 8.5",2050,"./mc_output_trial0115",0.9043967,"Mulloidichthys martinicus"
"Status quo",2050,"./mc_output_trial0115",2.780518,"Holocentrus adscensionis"
"RCP 2.6",2050,"./mc_output_trial0115",2.998384,"Holocentrus adscensionis"
"RCP 4.5",2050,"./mc_output_trial0115",3.105697,"Holocentrus adscensionis"
"RCP 8.5",2050,"./mc_output_trial0115",3.245349,"Holocentrus adscensionis"
"Status quo",2050,"./mc_output_trial0115",1.07175,"Haemulidae"
"RCP 2.6",2050,"./mc_output_trial0115",1.222769,"Haemulidae"
"RCP 4.5",2050,"./mc_output_trial0115",1.077875,"Haemulidae"
"RCP 8.5",2050,"./mc_output_trial0115",1.041204,"Haemulidae"
"Status quo",2050,"./mc_output_trial0115",0.4993305,"Cryptobenthic reef fishes"
"RCP 2.6",2050,"./mc_output_trial0115",0.3486723,"Cryptobenthic reef fishes"
"RCP 4.5",2050,"./mc_output_trial0115",0.2234289,"Cryptobenthic reef fishes"
"RCP 8.5",2050,"./mc_output_trial0115",0.2632464,"Cryptobenthic reef fishes"
"Status quo",2050,"./mc_output_trial0116",0.4091463,"Negaprion brevirostris"
"RCP 2.6",2050,"./mc_output_trial0116",0.2989615,"Negaprion brevirostris"
"RCP 4.5",2050,"./mc_output_trial0116",0.264332,"Negaprion brevirostris"
"RCP 8.5",2050,"./mc_output_trial0116",0.2235367,"Negaprion brevirostris"
"Status quo",2050,"./mc_output_trial0116",2.537403,"Ginglymostoma cirratum"
"RCP 2.6",2050,"./mc_output_trial0116",2.264635,"Ginglymostoma cirratum"
"RCP 4.5",2050,"./mc_output_trial0116",2.475277,"Ginglymostoma cirratum"
"RCP 8.5",2050,"./mc_output_trial0116",1.716518,"Ginglymostoma cirratum"
"Status quo",2050,"./mc_output_trial0116",1.644434,"Lutjanus jocu"
"RCP 2.6",2050,"./mc_output_trial0116",1.71331,"Lutjanus jocu"
"RCP 4.5",2050,"./mc_output_trial0116",1.70428,"Lutjanus jocu"
"RCP 8.5",2050,"./mc_output_trial0116",1.479405,"Lutjanus jocu"
"Status quo",2050,"./mc_output_trial0116",0.4428597,"Cephalopholis fulva"
"RCP 2.6",2050,"./mc_output_trial0116",0.4738023,"Cephalopholis fulva"
"RCP 4.5",2050,"./mc_output_trial0116",0.4035719,"Cephalopholis fulva"
"RCP 8.5",2050,"./mc_output_trial0116",0.37853,"Cephalopholis fulva"
"Status quo",2050,"./mc_output_trial0116",3.16485,"Carangidae"
"RCP 2.6",2050,"./mc_output_trial0116",2.599906,"Carangidae"
"RCP 4.5",2050,"./mc_output_trial0116",2.685883,"Carangidae"
"RCP 8.5",2050,"./mc_output_trial0116",2.678681,"Carangidae"
"Status quo",2050,"./mc_output_trial0116",8.265553,"Acanthurus spp."
"RCP 2.6",2050,"./mc_output_trial0116",9.719514,"Acanthurus spp."
"RCP 4.5",2050,"./mc_output_trial0116",7.444243,"Acanthurus spp."
"RCP 8.5",2050,"./mc_output_trial0116",7.910778,"Acanthurus spp."
"Status quo",2050,"./mc_output_trial0116",0.4876838,"Stegastes rocasensis"
"RCP 2.6",2050,"./mc_output_trial0116",0.5216267,"Stegastes rocasensis"
"RCP 4.5",2050,"./mc_output_trial0116",0.3857223,"Stegastes rocasensis"
"RCP 8.5",2050,"./mc_output_trial0116",0.4064215,"Stegastes rocasensis"
"Status quo",2050,"./mc_output_trial0116",0.2051501,"Thalassoma noronhanum"
"RCP 2.6",2050,"./mc_output_trial0116",0.07321806,"Thalassoma noronhanum"
"RCP 4.5",2050,"./mc_output_trial0116",0.04685024,"Thalassoma noronhanum"
"RCP 8.5",2050,"./mc_output_trial0116",0.06187154,"Thalassoma noronhanum"
"Status quo",2050,"./mc_output_trial0116",1.010507,"Abudefduf saxatilis"
"RCP 2.6",2050,"./mc_output_trial0116",0.9150261,"Abudefduf saxatilis"
"RCP 4.5",2050,"./mc_output_trial0116",0.7625861,"Abudefduf saxatilis"
"RCP 8.5",2050,"./mc_output_trial0116",0.7856918,"Abudefduf saxatilis"
"Status quo",2050,"./mc_output_trial0116",1.467056,"Sparisoma spp."
"RCP 2.6",2050,"./mc_output_trial0116",1.104246,"Sparisoma spp."
"RCP 4.5",2050,"./mc_output_trial0116",1.221266,"Sparisoma spp."
"RCP 8.5",2050,"./mc_output_trial0116",1.203171,"Sparisoma spp."
"Status quo",2050,"./mc_output_trial0116",0.5330455,"Melichthys niger"
"RCP 2.6",2050,"./mc_output_trial0116",0.6270654,"Melichthys niger"
"RCP 4.5",2050,"./mc_output_trial0116",0.4734503,"Melichthys niger"
"RCP 8.5",2050,"./mc_output_trial0116",0.4542034,"Melichthys niger"
"Status quo",2050,"./mc_output_trial0116",0.4246924,"Kyphosus spp."
"RCP 2.6",2050,"./mc_output_trial0116",0.408804,"Kyphosus spp."
"RCP 4.5",2050,"./mc_output_trial0116",0.3883769,"Kyphosus spp."
"RCP 8.5",2050,"./mc_output_trial0116",0.3361478,"Kyphosus spp."
"Status quo",2050,"./mc_output_trial0116",1.148057,"Mulloidichthys martinicus"
"RCP 2.6",2050,"./mc_output_trial0116",1.147883,"Mulloidichthys martinicus"
"RCP 4.5",2050,"./mc_output_trial0116",1.234695,"Mulloidichthys martinicus"
"RCP 8.5",2050,"./mc_output_trial0116",1.473629,"Mulloidichthys martinicus"
"Status quo",2050,"./mc_output_trial0116",2.793791,"Holocentrus adscensionis"
"RCP 2.6",2050,"./mc_output_trial0116",3.334654,"Holocentrus adscensionis"
"RCP 4.5",2050,"./mc_output_trial0116",3.424226,"Holocentrus adscensionis"
"RCP 8.5",2050,"./mc_output_trial0116",3.098505,"Holocentrus adscensionis"
"Status quo",2050,"./mc_output_trial0116",0.8594425,"Haemulidae"
"RCP 2.6",2050,"./mc_output_trial0116",1.158491,"Haemulidae"
"RCP 4.5",2050,"./mc_output_trial0116",1.093318,"Haemulidae"
"RCP 8.5",2050,"./mc_output_trial0116",1.027405,"Haemulidae"
"Status quo",2050,"./mc_output_trial0116",0.4946153,"Cryptobenthic reef fishes"
"RCP 2.6",2050,"./mc_output_trial0116",0.3330459,"Cryptobenthic reef fishes"
"RCP 4.5",2050,"./mc_output_trial0116",0.3163795,"Cryptobenthic reef fishes"
"RCP 8.5",2050,"./mc_output_trial0116",0.1833735,"Cryptobenthic reef fishes"
"Status quo",2050,"./mc_output_trial0117",0.313422,"Negaprion brevirostris"
"RCP 2.6",2050,"./mc_output_trial0117",0.3194046,"Negaprion brevirostris"
"RCP 4.5",2050,"./mc_output_trial0117",0.2680579,"Negaprion brevirostris"
"RCP 8.5",2050,"./mc_output_trial0117",0.2581554,"Negaprion brevirostris"
"Status quo",2050,"./mc_output_trial0117",2.496756,"Ginglymostoma cirratum"
"RCP 2.6",2050,"./mc_output_trial0117",3.980109,"Ginglymostoma cirratum"
"RCP 4.5",2050,"./mc_output_trial0117",2.034595,"Ginglymostoma cirratum"
"RCP 8.5",2050,"./mc_output_trial0117",1.871815,"Ginglymostoma cirratum"
"Status quo",2050,"./mc_output_trial0117",1.928502,"Lutjanus jocu"
"RCP 2.6",2050,"./mc_output_trial0117",2.054995,"Lutjanus jocu"
"RCP 4.5",2050,"./mc_output_trial0117",1.594844,"Lutjanus jocu"
"RCP 8.5",2050,"./mc_output_trial0117",1.518487,"Lutjanus jocu"
"Status quo",2050,"./mc_output_trial0117",0.3762239,"Cephalopholis fulva"
"RCP 2.6",2050,"./mc_output_trial0117",0.4645992,"Cephalopholis fulva"
"RCP 4.5",2050,"./mc_output_trial0117",0.4325151,"Cephalopholis fulva"
"RCP 8.5",2050,"./mc_output_trial0117",0.4393729,"Cephalopholis fulva"
"Status quo",2050,"./mc_output_trial0117",3.078891,"Carangidae"
"RCP 2.6",2050,"./mc_output_trial0117",3.099813,"Carangidae"
"RCP 4.5",2050,"./mc_output_trial0117",2.596172,"Carangidae"
"RCP 8.5",2050,"./mc_output_trial0117",3.061754,"Carangidae"
"Status quo",2050,"./mc_output_trial0117",10.71682,"Acanthurus spp."
"RCP 2.6",2050,"./mc_output_trial0117",8.975953,"Acanthurus spp."
"RCP 4.5",2050,"./mc_output_trial0117",9.687563,"Acanthurus spp."
"RCP 8.5",2050,"./mc_output_trial0117",8.597256,"Acanthurus spp."
"Status quo",2050,"./mc_output_trial0117",0.4286713,"Stegastes rocasensis"
"RCP 2.6",2050,"./mc_output_trial0117",0.4474235,"Stegastes rocasensis"
"RCP 4.5",2050,"./mc_output_trial0117",0.4773118,"Stegastes rocasensis"
"RCP 8.5",2050,"./mc_output_trial0117",0.4319468,"Stegastes rocasensis"
"Status quo",2050,"./mc_output_trial0117",0.174819,"Thalassoma noronhanum"
"RCP 2.6",2050,"./mc_output_trial0117",0.1134807,"Thalassoma noronhanum"
"RCP 4.5",2050,"./mc_output_trial0117",0.04288472,"Thalassoma noronhanum"
"RCP 8.5",2050,"./mc_output_trial0117",0.0457614,"Thalassoma noronhanum"
"Status quo",2050,"./mc_output_trial0117",0.7890012,"Abudefduf saxatilis"
"RCP 2.6",2050,"./mc_output_trial0117",0.9094906,"Abudefduf saxatilis"
"RCP 4.5",2050,"./mc_output_trial0117",0.8078621,"Abudefduf saxatilis"
"RCP 8.5",2050,"./mc_output_trial0117",1.004826,"Abudefduf saxatilis"
"Status quo",2050,"./mc_output_trial0117",1.41481,"Sparisoma spp."
"RCP 2.6",2050,"./mc_output_trial0117",1.197185,"Sparisoma spp."
"RCP 4.5",2050,"./mc_output_trial0117",1.216683,"Sparisoma spp."
"RCP 8.5",2050,"./mc_output_trial0117",1.075592,"Sparisoma spp."
"Status quo",2050,"./mc_output_trial0117",0.6644633,"Melichthys niger"
"RCP 2.6",2050,"./mc_output_trial0117",0.5121705,"Melichthys niger"
"RCP 4.5",2050,"./mc_output_trial0117",0.5558232,"Melichthys niger"
"RCP 8.5",2050,"./mc_output_trial0117",0.5474856,"Melichthys niger"
"Status quo",2050,"./mc_output_trial0117",0.4386613,"Kyphosus spp."
"RCP 2.6",2050,"./mc_output_trial0117",0.435232,"Kyphosus spp."
"RCP 4.5",2050,"./mc_output_trial0117",0.3647839,"Kyphosus spp."
"RCP 8.5",2050,"./mc_output_trial0117",0.3404996,"Kyphosus spp."
"Status quo",2050,"./mc_output_trial0117",1.159539,"Mulloidichthys martinicus"
"RCP 2.6",2050,"./mc_output_trial0117",1.537942,"Mulloidichthys martinicus"
"RCP 4.5",2050,"./mc_output_trial0117",1.040448,"Mulloidichthys martinicus"
"RCP 8.5",2050,"./mc_output_trial0117",1.45967,"Mulloidichthys martinicus"
"Status quo",2050,"./mc_output_trial0117",3.066641,"Holocentrus adscensionis"
"RCP 2.6",2050,"./mc_output_trial0117",3.628538,"Holocentrus adscensionis"
"RCP 4.5",2050,"./mc_output_trial0117",3.048956,"Holocentrus adscensionis"
"RCP 8.5",2050,"./mc_output_trial0117",3.465309,"Holocentrus adscensionis"
"Status quo",2050,"./mc_output_trial0117",0.8678725,"Haemulidae"
"RCP 2.6",2050,"./mc_output_trial0117",1.21401,"Haemulidae"
"RCP 4.5",2050,"./mc_output_trial0117",0.9567814,"Haemulidae"
"RCP 8.5",2050,"./mc_output_trial0117",0.9169276,"Haemulidae"
"Status quo",2050,"./mc_output_trial0117",0.5319601,"Cryptobenthic reef fishes"
"RCP 2.6",2050,"./mc_output_trial0117",0.4080085,"Cryptobenthic reef fishes"
"RCP 4.5",2050,"./mc_output_trial0117",0.3411896,"Cryptobenthic reef fishes"
"RCP 8.5",2050,"./mc_output_trial0117",0.1746572,"Cryptobenthic reef fishes"
"Status quo",2050,"./mc_output_trial0118",0.2721519,"Negaprion brevirostris"
"RCP 2.6",2050,"./mc_output_trial0118",0.2119028,"Negaprion brevirostris"
"RCP 4.5",2050,"./mc_output_trial0118",0.292093,"Negaprion brevirostris"
"RCP 8.5",2050,"./mc_output_trial0118",0.2640608,"Negaprion brevirostris"
"Status quo",2050,"./mc_output_trial0118",3.891102,"Ginglymostoma cirratum"
"RCP 2.6",2050,"./mc_output_trial0118",2.134532,"Ginglymostoma cirratum"
"RCP 4.5",2050,"./mc_output_trial0118",1.980082,"Ginglymostoma cirratum"
"RCP 8.5",2050,"./mc_output_trial0118",2.013805,"Ginglymostoma cirratum"
"Status quo",2050,"./mc_output_trial0118",1.611561,"Lutjanus jocu"
"RCP 2.6",2050,"./mc_output_trial0118",2.022702,"Lutjanus jocu"
"RCP 4.5",2050,"./mc_output_trial0118",1.671642,"Lutjanus jocu"
"RCP 8.5",2050,"./mc_output_trial0118",1.662755,"Lutjanus jocu"
"Status quo",2050,"./mc_output_trial0118",0.3883576,"Cephalopholis fulva"
"RCP 2.6",2050,"./mc_output_trial0118",0.4064218,"Cephalopholis fulva"
"RCP 4.5",2050,"./mc_output_trial0118",0.4709554,"Cephalopholis fulva"
"RCP 8.5",2050,"./mc_output_trial0118",0.4383058,"Cephalopholis fulva"
"Status quo",2050,"./mc_output_trial0118",3.091025,"Carangidae"
"RCP 2.6",2050,"./mc_output_trial0118",3.183826,"Carangidae"
"RCP 4.5",2050,"./mc_output_trial0118",3.143878,"Carangidae"
"RCP 8.5",2050,"./mc_output_trial0118",3.12861,"Carangidae"
"Status quo",2050,"./mc_output_trial0118",8.345816,"Acanthurus spp."
"RCP 2.6",2050,"./mc_output_trial0118",10.37918,"Acanthurus spp."
"RCP 4.5",2050,"./mc_output_trial0118",10.41665,"Acanthurus spp."
"RCP 8.5",2050,"./mc_output_trial0118",8.749659,"Acanthurus spp."
"Status quo",2050,"./mc_output_trial0118",0.5159201,"Stegastes rocasensis"
"RCP 2.6",2050,"./mc_output_trial0118",0.5085782,"Stegastes rocasensis"
"RCP 4.5",2050,"./mc_output_trial0118",0.3767099,"Stegastes rocasensis"
"RCP 8.5",2050,"./mc_output_trial0118",0.4123393,"Stegastes rocasensis"
"Status quo",2050,"./mc_output_trial0118",0.1438682,"Thalassoma noronhanum"
"RCP 2.6",2050,"./mc_output_trial0118",0.07245303,"Thalassoma noronhanum"
"RCP 4.5",2050,"./mc_output_trial0118",0.02308785,"Thalassoma noronhanum"
"RCP 8.5",2050,"./mc_output_trial0118",0.02381607,"Thalassoma noronhanum"
"Status quo",2050,"./mc_output_trial0118",1.023942,"Abudefduf saxatilis"
"RCP 2.6",2050,"./mc_output_trial0118",0.9917347,"Abudefduf saxatilis"
"RCP 4.5",2050,"./mc_output_trial0118",0.8451212,"Abudefduf saxatilis"
"RCP 8.5",2050,"./mc_output_trial0118",0.8792532,"Abudefduf saxatilis"
"Status quo",2050,"./mc_output_trial0118",1.579418,"Sparisoma spp."
"RCP 2.6",2050,"./mc_output_trial0118",1.454027,"Sparisoma spp."
"RCP 4.5",2050,"./mc_output_trial0118",1.269356,"Sparisoma spp."
"RCP 8.5",2050,"./mc_output_trial0118",1.025698,"Sparisoma spp."
"Status quo",2050,"./mc_output_trial0118",0.616913,"Melichthys niger"
"RCP 2.6",2050,"./mc_output_trial0118",0.6256072,"Melichthys niger"
"RCP 4.5",2050,"./mc_output_trial0118",0.6121783,"Melichthys niger"
"RCP 8.5",2050,"./mc_output_trial0118",0.4181327,"Melichthys niger"
"Status quo",2050,"./mc_output_trial0118",0.4517925,"Kyphosus spp."
"RCP 2.6",2050,"./mc_output_trial0118",0.4378199,"Kyphosus spp."
"RCP 4.5",2050,"./mc_output_trial0118",0.4048778,"Kyphosus spp."
"RCP 8.5",2050,"./mc_output_trial0118",0.3504499,"Kyphosus spp."
"Status quo",2050,"./mc_output_trial0118",1.373379,"Mulloidichthys martinicus"
"RCP 2.6",2050,"./mc_output_trial0118",1.094832,"Mulloidichthys martinicus"
"RCP 4.5",2050,"./mc_output_trial0118",1.585073,"Mulloidichthys martinicus"
"RCP 8.5",2050,"./mc_output_trial0118",0.9313722,"Mulloidichthys martinicus"
"Status quo",2050,"./mc_output_trial0118",3.015944,"Holocentrus adscensionis"
"RCP 2.6",2050,"./mc_output_trial0118",3.311635,"Holocentrus adscensionis"
"RCP 4.5",2050,"./mc_output_trial0118",3.312514,"Holocentrus adscensionis"
"RCP 8.5",2050,"./mc_output_trial0118",3.222171,"Holocentrus adscensionis"
"Status quo",2050,"./mc_output_trial0118",0.9102517,"Haemulidae"
"RCP 2.6",2050,"./mc_output_trial0118",0.9760222,"Haemulidae"
"RCP 4.5",2050,"./mc_output_trial0118",0.9733,"Haemulidae"
"RCP 8.5",2050,"./mc_output_trial0118",0.9741299,"Haemulidae"
"Status quo",2050,"./mc_output_trial0118",0.5216726,"Cryptobenthic reef fishes"
"RCP 2.6",2050,"./mc_output_trial0118",0.4205036,"Cryptobenthic reef fishes"
"RCP 4.5",2050,"./mc_output_trial0118",0.2439842,"Cryptobenthic reef fishes"
"RCP 8.5",2050,"./mc_output_trial0118",0.1132146,"Cryptobenthic reef fishes"
"Status quo",2050,"./mc_output_trial0119",0.2974357,"Negaprion brevirostris"
"RCP 2.6",2050,"./mc_output_trial0119",0.281359,"Negaprion brevirostris"
"RCP 4.5",2050,"./mc_output_trial0119",0.3389184,"Negaprion brevirostris"
"RCP 8.5",2050,"./mc_output_trial0119",0.2184153,"Negaprion brevirostris"
"Status quo",2050,"./mc_output_trial0119",3.006054,"Ginglymostoma cirratum"
"RCP 2.6",2050,"./mc_output_trial0119",2.587361,"Ginglymostoma cirratum"
"RCP 4.5",2050,"./mc_output_trial0119",2.663334,"Ginglymostoma cirratum"
"RCP 8.5",2050,"./mc_output_trial0119",3.537472,"Ginglymostoma cirratum"
"Status quo",2050,"./mc_output_trial0119",1.7535,"Lutjanus jocu"
"RCP 2.6",2050,"./mc_output_trial0119",1.922187,"Lutjanus jocu"
"RCP 4.5",2050,"./mc_output_trial0119",1.956398,"Lutjanus jocu"
"RCP 8.5",2050,"./mc_output_trial0119",1.473033,"Lutjanus jocu"
"Status quo",2050,"./mc_output_trial0119",0.4269685,"Cephalopholis fulva"
"RCP 2.6",2050,"./mc_output_trial0119",0.4189063,"Cephalopholis fulva"
"RCP 4.5",2050,"./mc_output_trial0119",0.4519129,"Cephalopholis fulva"
"RCP 8.5",2050,"./mc_output_trial0119",0.3883836,"Cephalopholis fulva"
"Status quo",2050,"./mc_output_trial0119",2.961274,"Carangidae"
"RCP 2.6",2050,"./mc_output_trial0119",3.079649,"Carangidae"
"RCP 4.5",2050,"./mc_output_trial0119",3.550761,"Carangidae"
"RCP 8.5",2050,"./mc_output_trial0119",3.069064,"Carangidae"
"Status quo",2050,"./mc_output_trial0119",9.825529,"Acanthurus spp."
"RCP 2.6",2050,"./mc_output_trial0119",8.789948,"Acanthurus spp."
"RCP 4.5",2050,"./mc_output_trial0119",9.965337,"Acanthurus spp."
"RCP 8.5",2050,"./mc_output_trial0119",8.848012,"Acanthurus spp."
"Status quo",2050,"./mc_output_trial0119",0.4372101,"Stegastes rocasensis"
"RCP 2.6",2050,"./mc_output_trial0119",0.5124131,"Stegastes rocasensis"
"RCP 4.5",2050,"./mc_output_trial0119",0.3807025,"Stegastes rocasensis"
"RCP 8.5",2050,"./mc_output_trial0119",0.4362267,"Stegastes rocasensis"
"Status quo",2050,"./mc_output_trial0119",0.150685,"Thalassoma noronhanum"
"RCP 2.6",2050,"./mc_output_trial0119",0.1227361,"Thalassoma noronhanum"
"RCP 4.5",2050,"./mc_output_trial0119",0.03996819,"Thalassoma noronhanum"
"RCP 8.5",2050,"./mc_output_trial0119",0.03243646,"Thalassoma noronhanum"
"Status quo",2050,"./mc_output_trial0119",1.009295,"Abudefduf saxatilis"
"RCP 2.6",2050,"./mc_output_trial0119",0.8772233,"Abudefduf saxatilis"
"RCP 4.5",2050,"./mc_output_trial0119",0.9865363,"Abudefduf saxatilis"
"RCP 8.5",2050,"./mc_output_trial0119",0.7796612,"Abudefduf saxatilis"
"Status quo",2050,"./mc_output_trial0119",1.428172,"Sparisoma spp."
"RCP 2.6",2050,"./mc_output_trial0119",1.221934,"Sparisoma spp."
"RCP 4.5",2050,"./mc_output_trial0119",1.270976,"Sparisoma spp."
"RCP 8.5",2050,"./mc_output_trial0119",1.139187,"Sparisoma spp."
"Status quo",2050,"./mc_output_trial0119",0.5875362,"Melichthys niger"
"RCP 2.6",2050,"./mc_output_trial0119",0.6606149,"Melichthys niger"
"RCP 4.5",2050,"./mc_output_trial0119",0.5605602,"Melichthys niger"
"RCP 8.5",2050,"./mc_output_trial0119",0.5003527,"Melichthys niger"
"Status quo",2050,"./mc_output_trial0119",0.4395053,"Kyphosus spp."
"RCP 2.6",2050,"./mc_output_trial0119",0.4287952,"Kyphosus spp."
"RCP 4.5",2050,"./mc_output_trial0119",0.3907317,"Kyphosus spp."
"RCP 8.5",2050,"./mc_output_trial0119",0.3768151,"Kyphosus spp."
"Status quo",2050,"./mc_output_trial0119",1.223718,"Mulloidichthys martinicus"
"RCP 2.6",2050,"./mc_output_trial0119",1.110702,"Mulloidichthys martinicus"
"RCP 4.5",2050,"./mc_output_trial0119",1.215186,"Mulloidichthys martinicus"
"RCP 8.5",2050,"./mc_output_trial0119",1.031631,"Mulloidichthys martinicus"
"Status quo",2050,"./mc_output_trial0119",2.9289,"Holocentrus adscensionis"
"RCP 2.6",2050,"./mc_output_trial0119",3.350898,"Holocentrus adscensionis"
"RCP 4.5",2050,"./mc_output_trial0119",3.333093,"Holocentrus adscensionis"
"RCP 8.5",2050,"./mc_output_trial0119",3.184366,"Holocentrus adscensionis"
"Status quo",2050,"./mc_output_trial0119",1.001669,"Haemulidae"
"RCP 2.6",2050,"./mc_output_trial0119",1.302541,"Haemulidae"
"RCP 4.5",2050,"./mc_output_trial0119",1.087048,"Haemulidae"
"RCP 8.5",2050,"./mc_output_trial0119",1.087449,"Haemulidae"
