"scenario","year","trials","biomass","species"
"RCP 8.5",2100,"./mc_output_trial0117",5.541774e-05,"Kyphosus spp."
"Status quo",2100,"./mc_output_trial0117",1.159544,"Mulloidichthys martinicus"
"RCP 2.6",2100,"./mc_output_trial0117",1.546624,"Mulloidichthys martinicus"
"RCP 4.5",2100,"./mc_output_trial0117",0.9451847,"Mulloidichthys martinicus"
"RCP 8.5",2100,"./mc_output_trial0117",0.2344344,"Mulloidichthys martinicus"
"Status quo",2100,"./mc_output_trial0117",3.066639,"Holocentrus adscensionis"
"RCP 2.6",2100,"./mc_output_trial0117",3.641411,"Holocentrus adscensionis"
"RCP 4.5",2100,"./mc_output_trial0117",2.912432,"Holocentrus adscensionis"
"RCP 8.5",2100,"./mc_output_trial0117",0.2267165,"Holocentrus adscensionis"
"Status quo",2100,"./mc_output_trial0117",0.8678722,"Haemulidae"
"RCP 2.6",2100,"./mc_output_trial0117",1.220786,"Haemulidae"
"RCP 4.5",2100,"./mc_output_trial0117",0.9963741,"Haemulidae"
"RCP 8.5",2100,"./mc_output_trial0117",0.2624295,"Haemulidae"
"Status quo",2100,"./mc_output_trial0117",0.531961,"Cryptobenthic reef fishes"
"RCP 2.6",2100,"./mc_output_trial0117",0.4138176,"Cryptobenthic reef fishes"
"RCP 4.5",2100,"./mc_output_trial0117",0.1388414,"Cryptobenthic reef fishes"
"RCP 8.5",2100,"./mc_output_trial0117",5.528697e-20,"Cryptobenthic reef fishes"
"Status quo",2100,"./mc_output_trial0118",0.2721552,"Negaprion brevirostris"
"RCP 2.6",2100,"./mc_output_trial0118",0.2102854,"Negaprion brevirostris"
"RCP 4.5",2100,"./mc_output_trial0118",0.2019299,"Negaprion brevirostris"
"RCP 8.5",2100,"./mc_output_trial0118",0.0001401503,"Negaprion brevirostris"
"Status quo",2100,"./mc_output_trial0118",3.891617,"Ginglymostoma cirratum"
"RCP 2.6",2100,"./mc_output_trial0118",2.119529,"Ginglymostoma cirratum"
"RCP 4.5",2100,"./mc_output_trial0118",1.375341,"Ginglymostoma cirratum"
"RCP 8.5",2100,"./mc_output_trial0118",0.03785115,"Ginglymostoma cirratum"
"Status quo",2100,"./mc_output_trial0118",1.611566,"Lutjanus jocu"
"RCP 2.6",2100,"./mc_output_trial0118",2.019071,"Lutjanus jocu"
"RCP 4.5",2100,"./mc_output_trial0118",1.075485,"Lutjanus jocu"
"RCP 8.5",2100,"./mc_output_trial0118",1.934136e-05,"Lutjanus jocu"
"Status quo",2100,"./mc_output_trial0118",0.3883548,"Cephalopholis fulva"
"RCP 2.6",2100,"./mc_output_trial0118",0.408459,"Cephalopholis fulva"
"RCP 4.5",2100,"./mc_output_trial0118",0.3712995,"Cephalopholis fulva"
"RCP 8.5",2100,"./mc_output_trial0118",0.05484749,"Cephalopholis fulva"
"Status quo",2100,"./mc_output_trial0118",3.091038,"Carangidae"
"RCP 2.6",2100,"./mc_output_trial0118",3.200967,"Carangidae"
"RCP 4.5",2100,"./mc_output_trial0118",2.796304,"Carangidae"
"RCP 8.5",2100,"./mc_output_trial0118",0.3920356,"Carangidae"
"Status quo",2100,"./mc_output_trial0118",8.345816,"Acanthurus spp."
"RCP 2.6",2100,"./mc_output_trial0118",10.38215,"Acanthurus spp."
"RCP 4.5",2100,"./mc_output_trial0118",8.850403,"Acanthurus spp."
"RCP 8.5",2100,"./mc_output_trial0118",0.6926445,"Acanthurus spp."
"Status quo",2100,"./mc_output_trial0118",0.5159201,"Stegastes rocasensis"
"RCP 2.6",2100,"./mc_output_trial0118",0.5105207,"Stegastes rocasensis"
"RCP 4.5",2100,"./mc_output_trial0118",0.3483773,"Stegastes rocasensis"
"RCP 8.5",2100,"./mc_output_trial0118",0.01029074,"Stegastes rocasensis"
"Status quo",2100,"./mc_output_trial0118",0.1438693,"Thalassoma noronhanum"
"RCP 2.6",2100,"./mc_output_trial0118",0.0722999,"Thalassoma noronhanum"
"RCP 4.5",2100,"./mc_output_trial0118",0.0006902476,"Thalassoma noronhanum"
"RCP 8.5",2100,"./mc_output_trial0118",1.92714e-09,"Thalassoma noronhanum"
"Status quo",2100,"./mc_output_trial0118",1.023942,"Abudefduf saxatilis"
"RCP 2.6",2100,"./mc_output_trial0118",0.9977781,"Abudefduf saxatilis"
"RCP 4.5",2100,"./mc_output_trial0118",0.7748205,"Abudefduf saxatilis"
"RCP 8.5",2100,"./mc_output_trial0118",0.2035212,"Abudefduf saxatilis"
"Status quo",2100,"./mc_output_trial0118",1.579422,"Sparisoma spp."
"RCP 2.6",2100,"./mc_output_trial0118",1.464335,"Sparisoma spp."
"RCP 4.5",2100,"./mc_output_trial0118",1.010177,"Sparisoma spp."
"RCP 8.5",2100,"./mc_output_trial0118",5.872236e-05,"Sparisoma spp."
"Status quo",2100,"./mc_output_trial0118",0.6169105,"Melichthys niger"
"RCP 2.6",2100,"./mc_output_trial0118",0.628434,"Melichthys niger"
"RCP 4.5",2100,"./mc_output_trial0118",0.4877984,"Melichthys niger"
"RCP 8.5",2100,"./mc_output_trial0118",0.0002911864,"Melichthys niger"
"Status quo",2100,"./mc_output_trial0118",0.4517897,"Kyphosus spp."
"RCP 2.6",2100,"./mc_output_trial0118",0.4384126,"Kyphosus spp."
"RCP 4.5",2100,"./mc_output_trial0118",0.2973282,"Kyphosus spp."
"RCP 8.5",2100,"./mc_output_trial0118",0.0001971434,"Kyphosus spp."
"Status quo",2100,"./mc_output_trial0118",1.373374,"Mulloidichthys martinicus"
"RCP 2.6",2100,"./mc_output_trial0118",1.102451,"Mulloidichthys martinicus"
"RCP 4.5",2100,"./mc_output_trial0118",1.415012,"Mulloidichthys martinicus"
"RCP 8.5",2100,"./mc_output_trial0118",5.425314e-05,"Mulloidichthys martinicus"
"Status quo",2100,"./mc_output_trial0118",3.015953,"Holocentrus adscensionis"
"RCP 2.6",2100,"./mc_output_trial0118",3.321238,"Holocentrus adscensionis"
"RCP 4.5",2100,"./mc_output_trial0118",2.982357,"Holocentrus adscensionis"
"RCP 8.5",2100,"./mc_output_trial0118",0.4938098,"Holocentrus adscensionis"
"Status quo",2100,"./mc_output_trial0118",0.9102535,"Haemulidae"
"RCP 2.6",2100,"./mc_output_trial0118",0.9805714,"Haemulidae"
"RCP 4.5",2100,"./mc_output_trial0118",0.9542322,"Haemulidae"
"RCP 8.5",2100,"./mc_output_trial0118",1.241296,"Haemulidae"
"Status quo",2100,"./mc_output_trial0118",0.5216731,"Cryptobenthic reef fishes"
"RCP 2.6",2100,"./mc_output_trial0118",0.4274417,"Cryptobenthic reef fishes"
"RCP 4.5",2100,"./mc_output_trial0118",0.0582722,"Cryptobenthic reef fishes"
"RCP 8.5",2100,"./mc_output_trial0118",2.837578e-19,"Cryptobenthic reef fishes"
"Status quo",2100,"./mc_output_trial0119",0.297466,"Negaprion brevirostris"
"RCP 2.6",2100,"./mc_output_trial0119",0.2794972,"Negaprion brevirostris"
"RCP 4.5",2100,"./mc_output_trial0119",0.2429988,"Negaprion brevirostris"
"RCP 8.5",2100,"./mc_output_trial0119",3.007081e-05,"Negaprion brevirostris"
"Status quo",2100,"./mc_output_trial0119",3.006058,"Ginglymostoma cirratum"
"RCP 2.6",2100,"./mc_output_trial0119",2.569957,"Ginglymostoma cirratum"
"RCP 4.5",2100,"./mc_output_trial0119",2.03888,"Ginglymostoma cirratum"
"RCP 8.5",2100,"./mc_output_trial0119",1.44688,"Ginglymostoma cirratum"
"Status quo",2100,"./mc_output_trial0119",1.753498,"Lutjanus jocu"
"RCP 2.6",2100,"./mc_output_trial0119",1.91909,"Lutjanus jocu"
"RCP 4.5",2100,"./mc_output_trial0119",1.448742,"Lutjanus jocu"
"RCP 8.5",2100,"./mc_output_trial0119",8.526817e-05,"Lutjanus jocu"
"Status quo",2100,"./mc_output_trial0119",0.4269437,"Cephalopholis fulva"
"RCP 2.6",2100,"./mc_output_trial0119",0.4203424,"Cephalopholis fulva"
"RCP 4.5",2100,"./mc_output_trial0119",0.3736899,"Cephalopholis fulva"
"RCP 8.5",2100,"./mc_output_trial0119",0.007711306,"Cephalopholis fulva"
"Status quo",2100,"./mc_output_trial0119",2.961286,"Carangidae"
"RCP 2.6",2100,"./mc_output_trial0119",3.08876,"Carangidae"
"RCP 4.5",2100,"./mc_output_trial0119",3.318164,"Carangidae"
"RCP 8.5",2100,"./mc_output_trial0119",1.654826,"Carangidae"
"Status quo",2100,"./mc_output_trial0119",9.825528,"Acanthurus spp."
"RCP 2.6",2100,"./mc_output_trial0119",8.798997,"Acanthurus spp."
"RCP 4.5",2100,"./mc_output_trial0119",8.58804,"Acanthurus spp."
"RCP 8.5",2100,"./mc_output_trial0119",0.6389681,"Acanthurus spp."
"Status quo",2100,"./mc_output_trial0119",0.4372092,"Stegastes rocasensis"
"RCP 2.6",2100,"./mc_output_trial0119",0.5140274,"Stegastes rocasensis"
"RCP 4.5",2100,"./mc_output_trial0119",0.3424114,"Stegastes rocasensis"
"RCP 8.5",2100,"./mc_output_trial0119",0.01991387,"Stegastes rocasensis"
"Status quo",2100,"./mc_output_trial0119",0.1506869,"Thalassoma noronhanum"
"RCP 2.6",2100,"./mc_output_trial0119",0.1236113,"Thalassoma noronhanum"
"RCP 4.5",2100,"./mc_output_trial0119",0.003193103,"Thalassoma noronhanum"
"RCP 8.5",2100,"./mc_output_trial0119",4.732678e-10,"Thalassoma noronhanum"
"Status quo",2100,"./mc_output_trial0119",1.009295,"Abudefduf saxatilis"
"RCP 2.6",2100,"./mc_output_trial0119",0.8830991,"Abudefduf saxatilis"
"RCP 4.5",2100,"./mc_output_trial0119",0.8976921,"Abudefduf saxatilis"
"RCP 8.5",2100,"./mc_output_trial0119",0.2816999,"Abudefduf saxatilis"
"Status quo",2100,"./mc_output_trial0119",1.428173,"Sparisoma spp."
"RCP 2.6",2100,"./mc_output_trial0119",1.230773,"Sparisoma spp."
"RCP 4.5",2100,"./mc_output_trial0119",0.9988132,"Sparisoma spp."
"RCP 8.5",2100,"./mc_output_trial0119",0.001697194,"Sparisoma spp."
"Status quo",2100,"./mc_output_trial0119",0.5875255,"Melichthys niger"
"RCP 2.6",2100,"./mc_output_trial0119",0.6632901,"Melichthys niger"
"RCP 4.5",2100,"./mc_output_trial0119",0.4447123,"Melichthys niger"
"RCP 8.5",2100,"./mc_output_trial0119",0.04588666,"Melichthys niger"
"Status quo",2100,"./mc_output_trial0119",0.439498,"Kyphosus spp."
"RCP 2.6",2100,"./mc_output_trial0119",0.4285614,"Kyphosus spp."
"RCP 4.5",2100,"./mc_output_trial0119",0.2897976,"Kyphosus spp."
"RCP 8.5",2100,"./mc_output_trial0119",0.0001348644,"Kyphosus spp."
"Status quo",2100,"./mc_output_trial0119",1.223706,"Mulloidichthys martinicus"
"RCP 2.6",2100,"./mc_output_trial0119",1.122177,"Mulloidichthys martinicus"
"RCP 4.5",2100,"./mc_output_trial0119",1.152955,"Mulloidichthys martinicus"
"RCP 8.5",2100,"./mc_output_trial0119",0.02662129,"Mulloidichthys martinicus"
"Status quo",2100,"./mc_output_trial0119",2.928911,"Holocentrus adscensionis"
"RCP 2.6",2100,"./mc_output_trial0119",3.353542,"Holocentrus adscensionis"
"RCP 4.5",2100,"./mc_output_trial0119",3.284144,"Holocentrus adscensionis"
"RCP 8.5",2100,"./mc_output_trial0119",0.07393738,"Holocentrus adscensionis"
"Status quo",2100,"./mc_output_trial0119",1.001667,"Haemulidae"
"RCP 2.6",2100,"./mc_output_trial0119",1.307031,"Haemulidae"
"RCP 4.5",2100,"./mc_output_trial0119",1.028989,"Haemulidae"
"RCP 8.5",2100,"./mc_output_trial0119",0.2686071,"Haemulidae"
"Status quo",2100,"./mc_output_trial0119",0.4532194,"Cryptobenthic reef fishes"
"RCP 2.6",2100,"./mc_output_trial0119",0.4494977,"Cryptobenthic reef fishes"
"RCP 4.5",2100,"./mc_output_trial0119",0.09103877,"Cryptobenthic reef fishes"
"RCP 8.5",2100,"./mc_output_trial0119",4.201305e-18,"Cryptobenthic reef fishes"
"Status quo",2100,"./mc_output_trial0120",0.3132244,"Negaprion brevirostris"
"RCP 2.6",2100,"./mc_output_trial0120",0.2870426,"Negaprion brevirostris"
"RCP 4.5",2100,"./mc_output_trial0120",0.217182,"Negaprion brevirostris"
"RCP 8.5",2100,"./mc_output_trial0120",0.0001600056,"Negaprion brevirostris"
"Status quo",2100,"./mc_output_trial0120",2.431166,"Ginglymostoma cirratum"
"RCP 2.6",2100,"./mc_output_trial0120",2.088732,"Ginglymostoma cirratum"
"RCP 4.5",2100,"./mc_output_trial0120",1.4457,"Ginglymostoma cirratum"
"RCP 8.5",2100,"./mc_output_trial0120",0.008669129,"Ginglymostoma cirratum"
"Status quo",2100,"./mc_output_trial0120",1.934037,"Lutjanus jocu"
"RCP 2.6",2100,"./mc_output_trial0120",1.876449,"Lutjanus jocu"
"RCP 4.5",2100,"./mc_output_trial0120",1.184611,"Lutjanus jocu"
"RCP 8.5",2100,"./mc_output_trial0120",4.875305e-06,"Lutjanus jocu"
"Status quo",2100,"./mc_output_trial0120",0.4583211,"Cephalopholis fulva"
"RCP 2.6",2100,"./mc_output_trial0120",0.4402968,"Cephalopholis fulva"
"RCP 4.5",2100,"./mc_output_trial0120",0.3271271,"Cephalopholis fulva"
"RCP 8.5",2100,"./mc_output_trial0120",0.01554794,"Cephalopholis fulva"
"Status quo",2100,"./mc_output_trial0120",2.81159,"Carangidae"
"RCP 2.6",2100,"./mc_output_trial0120",2.763989,"Carangidae"
"RCP 4.5",2100,"./mc_output_trial0120",2.868721,"Carangidae"
"RCP 8.5",2100,"./mc_output_trial0120",0.3940336,"Carangidae"
"Status quo",2100,"./mc_output_trial0120",7.500814,"Acanthurus spp."
"RCP 2.6",2100,"./mc_output_trial0120",11.06035,"Acanthurus spp."
"RCP 4.5",2100,"./mc_output_trial0120",7.244745,"Acanthurus spp."
"RCP 8.5",2100,"./mc_output_trial0120",0.5743517,"Acanthurus spp."
"Status quo",2100,"./mc_output_trial0120",0.3838589,"Stegastes rocasensis"
"RCP 2.6",2100,"./mc_output_trial0120",0.455108,"Stegastes rocasensis"
"RCP 4.5",2100,"./mc_output_trial0120",0.3611507,"Stegastes rocasensis"
"RCP 8.5",2100,"./mc_output_trial0120",0.01167308,"Stegastes rocasensis"
"Status quo",2100,"./mc_output_trial0120",0.1055612,"Thalassoma noronhanum"
"RCP 2.6",2100,"./mc_output_trial0120",0.1250472,"Thalassoma noronhanum"
"RCP 4.5",2100,"./mc_output_trial0120",0.01191217,"Thalassoma noronhanum"
"RCP 8.5",2100,"./mc_output_trial0120",1.634008e-11,"Thalassoma noronhanum"
"Status quo",2100,"./mc_output_trial0120",0.8607066,"Abudefduf saxatilis"
"RCP 2.6",2100,"./mc_output_trial0120",1.088569,"Abudefduf saxatilis"
"RCP 4.5",2100,"./mc_output_trial0120",0.7539856,"Abudefduf saxatilis"
"RCP 8.5",2100,"./mc_output_trial0120",0.1678078,"Abudefduf saxatilis"
"Status quo",2100,"./mc_output_trial0120",1.605449,"Sparisoma spp."
"RCP 2.6",2100,"./mc_output_trial0120",1.441301,"Sparisoma spp."
"RCP 4.5",2100,"./mc_output_trial0120",1.044926,"Sparisoma spp."
"RCP 8.5",2100,"./mc_output_trial0120",0.0004204867,"Sparisoma spp."
"Status quo",2100,"./mc_output_trial0120",0.7101524,"Melichthys niger"
"RCP 2.6",2100,"./mc_output_trial0120",0.5323751,"Melichthys niger"
"RCP 4.5",2100,"./mc_output_trial0120",0.3995892,"Melichthys niger"
"RCP 8.5",2100,"./mc_output_trial0120",0.006767435,"Melichthys niger"
"Status quo",2100,"./mc_output_trial0120",0.4761402,"Kyphosus spp."
"RCP 2.6",2100,"./mc_output_trial0120",0.390697,"Kyphosus spp."
"RCP 4.5",2100,"./mc_output_trial0120",0.3058095,"Kyphosus spp."
"RCP 8.5",2100,"./mc_output_trial0120",3.893466e-05,"Kyphosus spp."
"Status quo",2100,"./mc_output_trial0120",1.980539,"Mulloidichthys martinicus"
"RCP 2.6",2100,"./mc_output_trial0120",1.106926,"Mulloidichthys martinicus"
"RCP 4.5",2100,"./mc_output_trial0120",1.513211,"Mulloidichthys martinicus"
"RCP 8.5",2100,"./mc_output_trial0120",0.06128393,"Mulloidichthys martinicus"
"Status quo",2100,"./mc_output_trial0120",2.585912,"Holocentrus adscensionis"
"RCP 2.6",2100,"./mc_output_trial0120",3.093496,"Holocentrus adscensionis"
"RCP 4.5",2100,"./mc_output_trial0120",3.315326,"Holocentrus adscensionis"
"RCP 8.5",2100,"./mc_output_trial0120",0.5892607,"Holocentrus adscensionis"
"Status quo",2100,"./mc_output_trial0120",0.9008588,"Haemulidae"
"RCP 2.6",2100,"./mc_output_trial0120",1.164871,"Haemulidae"
"RCP 4.5",2100,"./mc_output_trial0120",1.088716,"Haemulidae"
"RCP 8.5",2100,"./mc_output_trial0120",0.6197959,"Haemulidae"
"Status quo",2100,"./mc_output_trial0120",0.5733241,"Cryptobenthic reef fishes"
"RCP 2.6",2100,"./mc_output_trial0120",0.3076764,"Cryptobenthic reef fishes"
"RCP 4.5",2100,"./mc_output_trial0120",0.02302091,"Cryptobenthic reef fishes"
"RCP 8.5",2100,"./mc_output_trial0120",1e-20,"Cryptobenthic reef fishes"
"Status quo",2100,"./mc_output_trial0121",0.2770638,"Negaprion brevirostris"
"RCP 2.6",2100,"./mc_output_trial0121",0.3469205,"Negaprion brevirostris"
"RCP 4.5",2100,"./mc_output_trial0121",0.2042088,"Negaprion brevirostris"
"RCP 8.5",2100,"./mc_output_trial0121",0.0005402975,"Negaprion brevirostris"
"Status quo",2100,"./mc_output_trial0121",2.471342,"Ginglymostoma cirratum"
"RCP 2.6",2100,"./mc_output_trial0121",2.50617,"Ginglymostoma cirratum"
"RCP 4.5",2100,"./mc_output_trial0121",2.175788,"Ginglymostoma cirratum"
"RCP 8.5",2100,"./mc_output_trial0121",0.2295199,"Ginglymostoma cirratum"
"Status quo",2100,"./mc_output_trial0121",1.686106,"Lutjanus jocu"
"RCP 2.6",2100,"./mc_output_trial0121",1.854267,"Lutjanus jocu"
"RCP 4.5",2100,"./mc_output_trial0121",1.4412,"Lutjanus jocu"
"RCP 8.5",2100,"./mc_output_trial0121",9.967176e-05,"Lutjanus jocu"
"Status quo",2100,"./mc_output_trial0121",0.4442429,"Cephalopholis fulva"
"RCP 2.6",2100,"./mc_output_trial0121",0.4805446,"Cephalopholis fulva"
"RCP 4.5",2100,"./mc_output_trial0121",0.4346333,"Cephalopholis fulva"
"RCP 8.5",2100,"./mc_output_trial0121",0.1032513,"Cephalopholis fulva"
"Status quo",2100,"./mc_output_trial0121",2.893602,"Carangidae"
"RCP 2.6",2100,"./mc_output_trial0121",2.93237,"Carangidae"
"RCP 4.5",2100,"./mc_output_trial0121",3.171709,"Carangidae"
"RCP 8.5",2100,"./mc_output_trial0121",0.7192414,"Carangidae"
"Status quo",2100,"./mc_output_trial0121",7.855958,"Acanthurus spp."
"RCP 2.6",2100,"./mc_output_trial0121",9.728745,"Acanthurus spp."
"RCP 4.5",2100,"./mc_output_trial0121",7.415061,"Acanthurus spp."
"RCP 8.5",2100,"./mc_output_trial0121",0.4054168,"Acanthurus spp."
"Status quo",2100,"./mc_output_trial0121",0.4674169,"Stegastes rocasensis"
"RCP 2.6",2100,"./mc_output_trial0121",0.4154363,"Stegastes rocasensis"
"RCP 4.5",2100,"./mc_output_trial0121",0.3963871,"Stegastes rocasensis"
"RCP 8.5",2100,"./mc_output_trial0121",0.008217846,"Stegastes rocasensis"
"Status quo",2100,"./mc_output_trial0121",0.1634284,"Thalassoma noronhanum"
"RCP 2.6",2100,"./mc_output_trial0121",0.09612045,"Thalassoma noronhanum"
"RCP 4.5",2100,"./mc_output_trial0121",0.0004021051,"Thalassoma noronhanum"
"RCP 8.5",2100,"./mc_output_trial0121",8.650592e-11,"Thalassoma noronhanum"
"Status quo",2100,"./mc_output_trial0121",0.9684543,"Abudefduf saxatilis"
"RCP 2.6",2100,"./mc_output_trial0121",1.105343,"Abudefduf saxatilis"
"RCP 4.5",2100,"./mc_output_trial0121",0.9125251,"Abudefduf saxatilis"
"RCP 8.5",2100,"./mc_output_trial0121",0.5678279,"Abudefduf saxatilis"
"Status quo",2100,"./mc_output_trial0121",1.533521,"Sparisoma spp."
"RCP 2.6",2100,"./mc_output_trial0121",1.323082,"Sparisoma spp."
"RCP 4.5",2100,"./mc_output_trial0121",0.9496481,"Sparisoma spp."
"RCP 8.5",2100,"./mc_output_trial0121",0.0008786389,"Sparisoma spp."
"Status quo",2100,"./mc_output_trial0121",0.6460975,"Melichthys niger"
"RCP 2.6",2100,"./mc_output_trial0121",0.5479274,"Melichthys niger"
"RCP 4.5",2100,"./mc_output_trial0121",0.3984356,"Melichthys niger"
"RCP 8.5",2100,"./mc_output_trial0121",0.03976397,"Melichthys niger"
"Status quo",2100,"./mc_output_trial0121",0.4264979,"Kyphosus spp."
"RCP 2.6",2100,"./mc_output_trial0121",0.4073981,"Kyphosus spp."
"RCP 4.5",2100,"./mc_output_trial0121",0.2932183,"Kyphosus spp."
"RCP 8.5",2100,"./mc_output_trial0121",1.767842e-05,"Kyphosus spp."
"Status quo",2100,"./mc_output_trial0121",1.126432,"Mulloidichthys martinicus"
"RCP 2.6",2100,"./mc_output_trial0121",1.088125,"Mulloidichthys martinicus"
"RCP 4.5",2100,"./mc_output_trial0121",0.7700091,"Mulloidichthys martinicus"
"RCP 8.5",2100,"./mc_output_trial0121",0.00304626,"Mulloidichthys martinicus"
"Status quo",2100,"./mc_output_trial0121",2.983745,"Holocentrus adscensionis"
"RCP 2.6",2100,"./mc_output_trial0121",3.296976,"Holocentrus adscensionis"
"RCP 4.5",2100,"./mc_output_trial0121",3.250152,"Holocentrus adscensionis"
"RCP 8.5",2100,"./mc_output_trial0121",1.311689,"Holocentrus adscensionis"
"Status quo",2100,"./mc_output_trial0121",0.8502141,"Haemulidae"
"RCP 2.6",2100,"./mc_output_trial0121",1.478485,"Haemulidae"
"RCP 4.5",2100,"./mc_output_trial0121",1.137096,"Haemulidae"
"RCP 8.5",2100,"./mc_output_trial0121",0.285408,"Haemulidae"
"Status quo",2100,"./mc_output_trial0121",0.4840242,"Cryptobenthic reef fishes"
"RCP 2.6",2100,"./mc_output_trial0121",0.3942929,"Cryptobenthic reef fishes"
"RCP 4.5",2100,"./mc_output_trial0121",0.114373,"Cryptobenthic reef fishes"
"RCP 8.5",2100,"./mc_output_trial0121",3.207082e-18,"Cryptobenthic reef fishes"
"Status quo",2100,"./mc_output_trial0122",1.032887,"Negaprion brevirostris"
"RCP 2.6",2100,"./mc_output_trial0122",0.3263652,"Negaprion brevirostris"
"RCP 4.5",2100,"./mc_output_trial0122",0.2478112,"Negaprion brevirostris"
"RCP 8.5",2100,"./mc_output_trial0122",7.442851e-06,"Negaprion brevirostris"
"Status quo",2100,"./mc_output_trial0122",2.579751,"Ginglymostoma cirratum"
"RCP 2.6",2100,"./mc_output_trial0122",4.8838,"Ginglymostoma cirratum"
"RCP 4.5",2100,"./mc_output_trial0122",1.585332,"Ginglymostoma cirratum"
"RCP 8.5",2100,"./mc_output_trial0122",0.02243234,"Ginglymostoma cirratum"
"Status quo",2100,"./mc_output_trial0122",1.629686,"Lutjanus jocu"
"RCP 2.6",2100,"./mc_output_trial0122",1.761218,"Lutjanus jocu"
"RCP 4.5",2100,"./mc_output_trial0122",1.213322,"Lutjanus jocu"
"RCP 8.5",2100,"./mc_output_trial0122",1.936641e-06,"Lutjanus jocu"
"Status quo",2100,"./mc_output_trial0122",0.3599437,"Cephalopholis fulva"
"RCP 2.6",2100,"./mc_output_trial0122",0.5039966,"Cephalopholis fulva"
"RCP 4.5",2100,"./mc_output_trial0122",0.4699455,"Cephalopholis fulva"
"RCP 8.5",2100,"./mc_output_trial0122",3.38747e-06,"Cephalopholis fulva"
"Status quo",2100,"./mc_output_trial0122",2.761513,"Carangidae"
"RCP 2.6",2100,"./mc_output_trial0122",3.144437,"Carangidae"
"RCP 4.5",2100,"./mc_output_trial0122",3.143404,"Carangidae"
"RCP 8.5",2100,"./mc_output_trial0122",0.1139008,"Carangidae"
"Status quo",2100,"./mc_output_trial0122",9.404855,"Acanthurus spp."
"RCP 2.6",2100,"./mc_output_trial0122",10.89305,"Acanthurus spp."
"RCP 4.5",2100,"./mc_output_trial0122",8.813514,"Acanthurus spp."
"RCP 8.5",2100,"./mc_output_trial0122",0.7499078,"Acanthurus spp."
"Status quo",2100,"./mc_output_trial0122",0.4821329,"Stegastes rocasensis"
"RCP 2.6",2100,"./mc_output_trial0122",0.5240006,"Stegastes rocasensis"
"RCP 4.5",2100,"./mc_output_trial0122",0.4086694,"Stegastes rocasensis"
"RCP 8.5",2100,"./mc_output_trial0122",0.04429674,"Stegastes rocasensis"
"Status quo",2100,"./mc_output_trial0122",0.1351058,"Thalassoma noronhanum"
"RCP 2.6",2100,"./mc_output_trial0122",0.06191373,"Thalassoma noronhanum"
"RCP 4.5",2100,"./mc_output_trial0122",0.005434684,"Thalassoma noronhanum"
"RCP 8.5",2100,"./mc_output_trial0122",0.1422652,"Thalassoma noronhanum"
"Status quo",2100,"./mc_output_trial0122",0.9279115,"Abudefduf saxatilis"
"RCP 2.6",2100,"./mc_output_trial0122",0.9160008,"Abudefduf saxatilis"
"RCP 4.5",2100,"./mc_output_trial0122",0.7102612,"Abudefduf saxatilis"
"RCP 8.5",2100,"./mc_output_trial0122",0.4356358,"Abudefduf saxatilis"
"Status quo",2100,"./mc_output_trial0122",1.299562,"Sparisoma spp."
"RCP 2.6",2100,"./mc_output_trial0122",1.335757,"Sparisoma spp."
"RCP 4.5",2100,"./mc_output_trial0122",0.9468392,"Sparisoma spp."
"RCP 8.5",2100,"./mc_output_trial0122",3.632169e-05,"Sparisoma spp."
"Status quo",2100,"./mc_output_trial0122",0.6818772,"Melichthys niger"
"RCP 2.6",2100,"./mc_output_trial0122",0.584991,"Melichthys niger"
"RCP 4.5",2100,"./mc_output_trial0122",0.4015207,"Melichthys niger"
"RCP 8.5",2100,"./mc_output_trial0122",0.02074303,"Melichthys niger"
"Status quo",2100,"./mc_output_trial0122",0.4744358,"Kyphosus spp."
"RCP 2.6",2100,"./mc_output_trial0122",0.4150248,"Kyphosus spp."
"RCP 4.5",2100,"./mc_output_trial0122",0.2692699,"Kyphosus spp."
"RCP 8.5",2100,"./mc_output_trial0122",0.0001062694,"Kyphosus spp."
"Status quo",2100,"./mc_output_trial0122",11.8892,"Mulloidichthys martinicus"
"RCP 2.6",2100,"./mc_output_trial0122",0.9928291,"Mulloidichthys martinicus"
"RCP 4.5",2100,"./mc_output_trial0122",1.287731,"Mulloidichthys martinicus"
"RCP 8.5",2100,"./mc_output_trial0122",0.05110245,"Mulloidichthys martinicus"
"Status quo",2100,"./mc_output_trial0122",2.87132,"Holocentrus adscensionis"
"RCP 2.6",2100,"./mc_output_trial0122",3.35494,"Holocentrus adscensionis"
"RCP 4.5",2100,"./mc_output_trial0122",3.168716,"Holocentrus adscensionis"
"RCP 8.5",2100,"./mc_output_trial0122",0.06859817,"Holocentrus adscensionis"
"Status quo",2100,"./mc_output_trial0122",1.124446,"Haemulidae"
"RCP 2.6",2100,"./mc_output_trial0122",1.179084,"Haemulidae"
"RCP 4.5",2100,"./mc_output_trial0122",1.138375,"Haemulidae"
"RCP 8.5",2100,"./mc_output_trial0122",0.002256618,"Haemulidae"
"Status quo",2100,"./mc_output_trial0122",0.642033,"Cryptobenthic reef fishes"
"RCP 2.6",2100,"./mc_output_trial0122",0.4541391,"Cryptobenthic reef fishes"
"RCP 4.5",2100,"./mc_output_trial0122",0.1278523,"Cryptobenthic reef fishes"
